SiteVisitID,MacroSessID,Date,SampleCode,SampleLocation,CollectionTime,DataEntryDateTime,UniqueName,Group,MacroTypeID,Name,TValue,FDesign,Count,SampleArea
1956,298,6/18/09,,Site 15,,9/8/10,Ord,Order,6,Gastropoda,7,SC,1,11
1327,219,10/14/06,,Site 15,,9/26/08,Ord,Order,6,Gastropoda,7,SC,3,
728,168,6/18/05,,Site 15,,6/24/08,Ord,Order,6,Gastropoda,7,SC,1,8
1691,256,6/19/08,,Site 15,,8/25/09,Ord,Order,6,Gastropoda,7,SC,2,8
1507,244,10/11/07,,Site 15,,2/12/09,Ord,Order,6,Gastropoda,7,SC,1,8
917,180,10/8/05,,Site 15,,6/24/08,Ord,Order,6,Gastropoda,7,SC,3,8
673,205,10/17/03,,Site 15,,7/8/08,Ord,Order,6,Gastropoda,7,SC,5,8
649,86,10/13/01,01fdc15-2,Site 15,,11/10/05,Ord,Order,6,Gastropoda,7,SC,1,6
2001,464,10/8/09,,Site 15,,11/27/17,Ord,Order,6,Gastropoda,7,SC,8,11
2847,472,10/9/13,13969,Site 15,,11/27/17,Ord,Order,6,Gastropoda,7,SC,29,11
2617,485,10/11/12,12540,Site 15,,12/4/17,Ord,Order,6,Gastropoda,7,SC,3,11
2198,435,10/12/10,,Site 15,,11/2/17,Ord,Order,6,Gastropoda,7,SC,57,11
657,119,6/12/02,02sdc15-2,Site 15,,11/11/05,Ord,Order,7,Hirudunea,10,P,1,6
1691,256,6/19/08,,Site 15,,8/25/09,Ord,Order,9,Nematoda,5,CG,1,8
685,152,10/16/04,04fdc15-a,Site 15,,3/8/07,Ord,Order,11,Nemertea,6,P,2,8
3022,397,6/16/14,14602,Site 15,,2/22/17,Ord,Order,11,Nemertea,6,P,9,11
2151,315,6/8/10,,Site 15,,8/4/11,Ord,Order,11,Nemertea,6,P,1,11
661,126,10/5/02,02fdc15-a,Site 15,,11/11/05,Ord,Order,11,Nemertea,6,P,1,18
1327,219,10/14/06,,Site 15,,9/26/08,Ord,Order,11,Nemertea,6,P,1,
1507,244,10/11/07,,Site 15,,2/12/09,Ord,Order,11,Nemertea,6,P,4,8
3092,415,10/13/14,141282,Site 15,,5/25/17,Ord,Order,11,Nemertea,6,P,1,11
2001,464,10/8/09,,Site 15,,11/27/17,Ord,Order,11,Nemertea,6,P,6,11
2617,485,10/11/12,12540,Site 15,,12/4/17,Ord,Order,11,Nemertea,6,P,1,11
649,87,10/13/01,01fdc15-3,Site 15,,11/10/05,Ord,Order,11,Nemertea,6,P,14,6
2847,472,10/9/13,13969,Site 15,,11/27/17,Ord,Order,11,Nemertea,6,P,16,11
657,119,6/12/02,02sdc15-2,Site 15,,11/11/05,Ord,Order,13,Oligochaeta,8,CG,2,6
657,120,6/12/02,02sdc15-3,Site 15,,11/11/05,Ord,Order,13,Oligochaeta,8,CG,2,6
657,118,6/12/02,02sdc15-1,Site 15,,11/11/05,Ord,Order,13,Oligochaeta,8,CG,1,6
2391,366,10/18/11,,Site 15,,2/6/13,Ord,Order,13,Oligochaeta,8,CG,44,11
2322,380,6/14/11,,Site 15,,2/13/13,Ord,Order,13,Oligochaeta,8,CG,4,11
685,152,10/16/04,04fdc15-a,Site 15,,3/8/07,Ord,Order,13,Oligochaeta,8,CG,9,8
669,350,6/24/03,,Site 15,,1/29/13,Ord,Order,13,Oligochaeta,8,CG,4,8
661,126,10/5/02,02fdc15-a,Site 15,,11/11/05,Ord,Order,13,Oligochaeta,8,CG,3,18
681,141,6/12/04,04sdc15-a,Site 15,,2/27/07,Ord,Order,13,Oligochaeta,8,CG,9,8
2151,315,6/8/10,,Site 15,,8/4/11,Ord,Order,13,Oligochaeta,8,CG,2,11
917,180,10/8/05,,Site 15,,6/24/08,Ord,Order,13,Oligochaeta,8,CG,6,8
728,168,6/18/05,,Site 15,,6/24/08,Ord,Order,13,Oligochaeta,8,CG,8,8
1782,280,10/9/08,,Site 15,,3/26/10,Ord,Order,13,Oligochaeta,8,CG,5,
1327,219,10/14/06,,Site 15,,9/26/08,Ord,Order,13,Oligochaeta,8,CG,8,
673,205,10/17/03,,Site 15,,7/8/08,Ord,Order,13,Oligochaeta,8,CG,29,8
1507,244,10/11/07,,Site 15,,2/12/09,Ord,Order,13,Oligochaeta,8,CG,10,8
1956,298,6/18/09,,Site 15,,9/8/10,Ord,Order,13,Oligochaeta,8,CG,1,11
1183,193,6/16/06,,Site 15,,6/24/08,Ord,Order,13,Oligochaeta,8,CG,13,8
1691,256,6/19/08,,Site 15,,8/25/09,Ord,Order,13,Oligochaeta,8,CG,13,8
3092,415,10/13/14,141282,Site 15,,5/25/17,Ord,Order,13,Oligochaeta,8,CG,16,11
2617,485,10/11/12,12540,Site 15,,12/4/17,Ord,Order,13,Oligochaeta,8,CG,62,11
2542,451,6/12/12,12218,Site 15,,11/17/17,Ord,Order,13,Oligochaeta,8,CG,10,11
649,87,10/13/01,01fdc15-3,Site 15,,11/10/05,Ord,Order,13,Oligochaeta,8,CG,6,6
2001,464,10/8/09,,Site 15,,11/27/17,Ord,Order,13,Oligochaeta,8,CG,20,11
2198,435,10/12/10,,Site 15,,11/2/17,Ord,Order,13,Oligochaeta,8,CG,19,11
2847,472,10/9/13,13969,Site 15,,11/27/17,Ord,Order,13,Oligochaeta,8,CG,78,11
1956,298,6/18/09,,Site 15,,9/8/10,Ord,Order,14,Ostracoda,8,CG,1,11
2322,380,6/14/11,,Site 15,,2/13/13,Ord,Order,12,Pelecypoda,8,FC,1,11
657,120,6/12/02,02sdc15-3,Site 15,,11/11/05,Ord,Order,12,Pelecypoda,8,FC,1,6
1782,280,10/9/08,,Site 15,,3/26/10,Ord,Order,12,Pelecypoda,8,FC,1,
1691,256,6/19/08,,Site 15,,8/25/09,Ord,Order,12,Pelecypoda,8,FC,1,8
2542,451,6/12/12,12218,Site 15,,11/17/17,Ord,Order,12,Pelecypoda,8,FC,1,11
2847,472,10/9/13,13969,Site 15,,11/27/17,Ord,Order,12,Pelecypoda,8,FC,2,11
3092,415,10/13/14,141282,Site 15,,5/25/17,Ord,Order,12,Pelecypoda,8,FC,4,11
2198,435,10/12/10,,Site 15,,11/2/17,Ord,Order,12,Pelecypoda,8,FC,4,11
681,141,6/12/04,04sdc15-a,Site 15,,2/27/07,Ord,Order,15,Turbellaria,4,P,1,8
661,126,10/5/02,02fdc15-a,Site 15,,11/11/05,Ord,Order,15,Turbellaria,4,P,4,18
2151,315,6/8/10,,Site 15,,8/4/11,Ord,Order,15,Turbellaria,4,P,4,11
2391,366,10/18/11,,Site 15,,2/6/13,Ord,Order,15,Turbellaria,4,P,1,11
685,152,10/16/04,04fdc15-a,Site 15,,3/8/07,Ord,Order,15,Turbellaria,4,P,7,8
1327,219,10/14/06,,Site 15,,9/26/08,Ord,Order,15,Turbellaria,4,P,3,
673,205,10/17/03,,Site 15,,7/8/08,Ord,Order,15,Turbellaria,4,P,2,8
917,180,10/8/05,,Site 15,,6/24/08,Ord,Order,15,Turbellaria,4,P,5,8
1507,244,10/11/07,,Site 15,,2/12/09,Ord,Order,15,Turbellaria,4,P,11,8
1425,273,6/14/07,,Site 15,,3/26/10,Ord,Order,15,Turbellaria,4,P,1,
1956,298,6/18/09,,Site 15,,9/8/10,Ord,Order,15,Turbellaria,4,P,2,11
2001,464,10/8/09,,Site 15,,11/27/17,Ord,Order,15,Turbellaria,4,P,1,11
3092,415,10/13/14,141282,Site 15,,5/25/17,Ord,Order,15,Turbellaria,4,P,6,11
2617,485,10/11/12,12540,Site 15,,12/4/17,Ord,Order,15,Turbellaria,4,P,3,11
2542,451,6/12/12,12218,Site 15,,11/17/17,Ord,Order,15,Turbellaria,4,P,1,11
2198,435,10/12/10,,Site 15,,11/2/17,Ord,Order,15,Turbellaria,4,P,1,11
1691,256,6/19/08,,Site 15,,8/25/09,Ord,Order,16,Unknown,,,1,8
3022,397,6/16/14,14602,Site 15,,2/22/17,Eph,Ephemeroptera,18,Ameletidae,0,CG,2,11
649,87,10/13/01,01fdc15-3,Site 15,,11/10/05,Eph,Ephemeroptera,18,Ameletidae,0,CG,1,6
681,141,6/12/04,04sdc15-a,Site 15,,2/27/07,Eph,Ephemeroptera,19,Baetidae,4,CG,108,8
657,118,6/12/02,02sdc15-1,Site 15,,11/11/05,Eph,Ephemeroptera,19,Baetidae,4,CG,7,6
3022,397,6/16/14,14602,Site 15,,2/22/17,Eph,Ephemeroptera,19,Baetidae,4,CG,10,11
657,120,6/12/02,02sdc15-3,Site 15,,11/11/05,Eph,Ephemeroptera,19,Baetidae,4,CG,4,6
669,350,6/24/03,,Site 15,,1/29/13,Eph,Ephemeroptera,19,Baetidae,4,CG,94,8
661,126,10/5/02,02fdc15-a,Site 15,,11/11/05,Eph,Ephemeroptera,19,Baetidae,4,CG,43,18
657,119,6/12/02,02sdc15-2,Site 15,,11/11/05,Eph,Ephemeroptera,19,Baetidae,4,CG,23,6
685,152,10/16/04,04fdc15-a,Site 15,,3/8/07,Eph,Ephemeroptera,19,Baetidae,4,CG,150,8
2322,380,6/14/11,,Site 15,,2/13/13,Eph,Ephemeroptera,19,Baetidae,4,CG,73,11
2391,366,10/18/11,,Site 15,,2/6/13,Eph,Ephemeroptera,19,Baetidae,4,CG,7,11
2151,315,6/8/10,,Site 15,,8/4/11,Eph,Ephemeroptera,19,Baetidae,4,CG,163,11
673,205,10/17/03,,Site 15,,7/8/08,Eph,Ephemeroptera,19,Baetidae,4,CG,42,8
728,168,6/18/05,,Site 15,,6/24/08,Eph,Ephemeroptera,19,Baetidae,4,CG,106,8
917,180,10/8/05,,Site 15,,6/24/08,Eph,Ephemeroptera,19,Baetidae,4,CG,53,8
1691,256,6/19/08,,Site 15,,8/25/09,Eph,Ephemeroptera,19,Baetidae,4,CG,143,8
1183,193,6/16/06,,Site 15,,6/24/08,Eph,Ephemeroptera,19,Baetidae,4,CG,122,8
1782,280,10/9/08,,Site 15,,3/26/10,Eph,Ephemeroptera,19,Baetidae,4,CG,89,
1425,273,6/14/07,,Site 15,,3/26/10,Eph,Ephemeroptera,19,Baetidae,4,CG,88,
1507,244,10/11/07,,Site 15,,2/12/09,Eph,Ephemeroptera,19,Baetidae,4,CG,55,8
1327,219,10/14/06,,Site 15,,9/26/08,Eph,Ephemeroptera,19,Baetidae,4,CG,46,
1956,298,6/18/09,,Site 15,,9/8/10,Eph,Ephemeroptera,19,Baetidae,4,CG,166,11
2001,464,10/8/09,,Site 15,,11/27/17,Eph,Ephemeroptera,19,Baetidae,4,CG,62,11
2847,472,10/9/13,13969,Site 15,,11/27/17,Eph,Ephemeroptera,19,Baetidae,4,CG,49,11
649,86,10/13/01,01fdc15-2,Site 15,,11/10/05,Eph,Ephemeroptera,19,Baetidae,4,CG,12,6
649,87,10/13/01,01fdc15-3,Site 15,,11/10/05,Eph,Ephemeroptera,19,Baetidae,4,CG,40,6
2542,451,6/12/12,12218,Site 15,,11/17/17,Eph,Ephemeroptera,19,Baetidae,4,CG,67,11
2198,435,10/12/10,,Site 15,,11/2/17,Eph,Ephemeroptera,19,Baetidae,4,CG,27,11
649,85,10/13/01,01fdc15-1,Site 15,,11/10/05,Eph,Ephemeroptera,19,Baetidae,4,CG,10,6
2617,485,10/11/12,12540,Site 15,,12/4/17,Eph,Ephemeroptera,19,Baetidae,4,CG,17,11
3092,415,10/13/14,141282,Site 15,,5/25/17,Eph,Ephemeroptera,19,Baetidae,4,CG,96,11
3022,397,6/16/14,14602,Site 15,,2/22/17,Eph,Ephemeroptera,20,Caenidae,7,CG,2,11
657,120,6/12/02,02sdc15-3,Site 15,,11/11/05,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,3,6
2151,315,6/8/10,,Site 15,,8/4/11,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,109,11
657,119,6/12/02,02sdc15-2,Site 15,,11/11/05,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,8,6
657,118,6/12/02,02sdc15-1,Site 15,,11/11/05,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,3,6
2322,380,6/14/11,,Site 15,,2/13/13,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,99,11
681,141,6/12/04,04sdc15-a,Site 15,,2/27/07,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,33,8
669,350,6/24/03,,Site 15,,1/29/13,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,16,8
2391,366,10/18/11,,Site 15,,2/6/13,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,2,11
3022,397,6/16/14,14602,Site 15,,2/22/17,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,1,11
1691,256,6/19/08,,Site 15,,8/25/09,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,8,8
728,168,6/18/05,,Site 15,,6/24/08,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,3,8
1183,193,6/16/06,,Site 15,,6/24/08,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,5,8
1425,273,6/14/07,,Site 15,,3/26/10,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,11,
1956,298,6/18/09,,Site 15,,9/8/10,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,13,11
2617,485,10/11/12,12540,Site 15,,12/4/17,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,2,11
2542,451,6/12/12,12218,Site 15,,11/17/17,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,27,11
3092,415,10/13/14,141282,Site 15,,5/25/17,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,10,11
657,118,6/12/02,02sdc15-1,Site 15,,11/11/05,Eph,Ephemeroptera,23,Heptageniidae,4,SC,7,6
669,350,6/24/03,,Site 15,,1/29/13,Eph,Ephemeroptera,23,Heptageniidae,4,SC,2,8
2391,366,10/18/11,,Site 15,,2/6/13,Eph,Ephemeroptera,23,Heptageniidae,4,SC,5,11
661,126,10/5/02,02fdc15-a,Site 15,,11/11/05,Eph,Ephemeroptera,23,Heptageniidae,4,SC,2,18
657,119,6/12/02,02sdc15-2,Site 15,,11/11/05,Eph,Ephemeroptera,23,Heptageniidae,4,SC,2,6
2151,315,6/8/10,,Site 15,,8/4/11,Eph,Ephemeroptera,23,Heptageniidae,4,SC,27,11
3022,397,6/16/14,14602,Site 15,,2/22/17,Eph,Ephemeroptera,23,Heptageniidae,4,SC,61,11
2322,380,6/14/11,,Site 15,,2/13/13,Eph,Ephemeroptera,23,Heptageniidae,4,SC,36,11
685,152,10/16/04,04fdc15-a,Site 15,,3/8/07,Eph,Ephemeroptera,23,Heptageniidae,4,SC,6,8
657,120,6/12/02,02sdc15-3,Site 15,,11/11/05,Eph,Ephemeroptera,23,Heptageniidae,4,SC,2,6
681,141,6/12/04,04sdc15-a,Site 15,,2/27/07,Eph,Ephemeroptera,23,Heptageniidae,4,SC,11,8
1327,219,10/14/06,,Site 15,,9/26/08,Eph,Ephemeroptera,23,Heptageniidae,4,SC,4,
1782,280,10/9/08,,Site 15,,3/26/10,Eph,Ephemeroptera,23,Heptageniidae,4,SC,2,
1691,256,6/19/08,,Site 15,,8/25/09,Eph,Ephemeroptera,23,Heptageniidae,4,SC,6,8
1956,298,6/18/09,,Site 15,,9/8/10,Eph,Ephemeroptera,23,Heptageniidae,4,SC,4,11
728,168,6/18/05,,Site 15,,6/24/08,Eph,Ephemeroptera,23,Heptageniidae,4,SC,1,8
1183,193,6/16/06,,Site 15,,6/24/08,Eph,Ephemeroptera,23,Heptageniidae,4,SC,2,8
1425,273,6/14/07,,Site 15,,3/26/10,Eph,Ephemeroptera,23,Heptageniidae,4,SC,5,
2617,485,10/11/12,12540,Site 15,,12/4/17,Eph,Ephemeroptera,23,Heptageniidae,4,SC,2,11
2198,435,10/12/10,,Site 15,,11/2/17,Eph,Ephemeroptera,23,Heptageniidae,4,SC,12,11
2001,464,10/8/09,,Site 15,,11/27/17,Eph,Ephemeroptera,23,Heptageniidae,4,SC,4,11
2542,451,6/12/12,12218,Site 15,,11/17/17,Eph,Ephemeroptera,23,Heptageniidae,4,SC,40,11
2847,472,10/9/13,13969,Site 15,,11/27/17,Eph,Ephemeroptera,23,Heptageniidae,4,SC,6,11
3092,415,10/13/14,141282,Site 15,,5/25/17,Eph,Ephemeroptera,23,Heptageniidae,4,SC,40,11
685,152,10/16/04,04fdc15-a,Site 15,,3/8/07,Eph,Ephemeroptera,25,Leptohyphidae,4,CG,13,8
2391,366,10/18/11,,Site 15,,2/6/13,Eph,Ephemeroptera,25,Leptohyphidae,4,CG,28,11
657,120,6/12/02,02sdc15-3,Site 15,,11/11/05,Eph,Ephemeroptera,25,Leptohyphidae,4,CG,1,6
1782,280,10/9/08,,Site 15,,3/26/10,Eph,Ephemeroptera,25,Leptohyphidae,4,CG,2,
1507,244,10/11/07,,Site 15,,2/12/09,Eph,Ephemeroptera,25,Leptohyphidae,4,CG,13,8
1691,256,6/19/08,,Site 15,,8/25/09,Eph,Ephemeroptera,25,Leptohyphidae,4,CG,1,8
673,205,10/17/03,,Site 15,,7/8/08,Eph,Ephemeroptera,25,Leptohyphidae,4,CG,5,8
2617,485,10/11/12,12540,Site 15,,12/4/17,Eph,Ephemeroptera,25,Leptohyphidae,4,CG,23,11
2542,451,6/12/12,12218,Site 15,,11/17/17,Eph,Ephemeroptera,25,Leptohyphidae,4,CG,2,11
2001,464,10/8/09,,Site 15,,11/27/17,Eph,Ephemeroptera,25,Leptohyphidae,4,CG,63,11
649,85,10/13/01,01fdc15-1,Site 15,,11/10/05,Eph,Ephemeroptera,25,Leptohyphidae,4,CG,3,6
2198,435,10/12/10,,Site 15,,11/2/17,Eph,Ephemeroptera,25,Leptohyphidae,4,CG,11,11
2847,472,10/9/13,13969,Site 15,,11/27/17,Eph,Ephemeroptera,25,Leptohyphidae,4,CG,48,11
2391,366,10/18/11,,Site 15,,2/6/13,Eph,Ephemeroptera,26,Leptophlebiidae,2,SC,14,11
685,152,10/16/04,04fdc15-a,Site 15,,3/8/07,Eph,Ephemeroptera,26,Leptophlebiidae,2,SC,1,8
2322,380,6/14/11,,Site 15,,2/13/13,Eph,Ephemeroptera,26,Leptophlebiidae,2,SC,1,11
681,141,6/12/04,04sdc15-a,Site 15,,2/27/07,Eph,Ephemeroptera,26,Leptophlebiidae,2,SC,2,8
1782,280,10/9/08,,Site 15,,3/26/10,Eph,Ephemeroptera,26,Leptophlebiidae,2,SC,9,
1507,244,10/11/07,,Site 15,,2/12/09,Eph,Ephemeroptera,26,Leptophlebiidae,2,SC,1,8
1956,298,6/18/09,,Site 15,,9/8/10,Eph,Ephemeroptera,26,Leptophlebiidae,2,SC,1,11
917,180,10/8/05,,Site 15,,6/24/08,Eph,Ephemeroptera,26,Leptophlebiidae,2,SC,2,8
1327,219,10/14/06,,Site 15,,9/26/08,Eph,Ephemeroptera,26,Leptophlebiidae,2,SC,5,
673,205,10/17/03,,Site 15,,7/8/08,Eph,Ephemeroptera,26,Leptophlebiidae,2,SC,1,8
2617,485,10/11/12,12540,Site 15,,12/4/17,Eph,Ephemeroptera,26,Leptophlebiidae,2,SC,7,11
2001,464,10/8/09,,Site 15,,11/27/17,Eph,Ephemeroptera,26,Leptophlebiidae,2,SC,10,11
3092,415,10/13/14,141282,Site 15,,5/25/17,Eph,Ephemeroptera,26,Leptophlebiidae,2,SC,21,11
2847,472,10/9/13,13969,Site 15,,11/27/17,Eph,Ephemeroptera,26,Leptophlebiidae,2,SC,6,11
2198,435,10/12/10,,Site 15,,11/2/17,Eph,Ephemeroptera,26,Leptophlebiidae,2,SC,20,11
3022,397,6/16/14,14602,Site 15,,2/22/17,Eph,Ephemeroptera,27,Siphlonuridae,7,CG,1,11
649,85,10/13/01,01fdc15-1,Site 15,,11/10/05,Ple,Plecoptera,30,Capniidae,1,SH,1,6
2001,464,10/8/09,,Site 15,,11/27/17,Ple,Plecoptera,30,Capniidae,1,SH,3,11
2391,366,10/18/11,,Site 15,,2/6/13,Ple,Plecoptera,31,Chloroperlidae,1,P,28,11
2322,380,6/14/11,,Site 15,,2/13/13,Ple,Plecoptera,31,Chloroperlidae,1,P,7,11
685,152,10/16/04,04fdc15-a,Site 15,,3/8/07,Ple,Plecoptera,31,Chloroperlidae,1,P,20,8
3022,397,6/16/14,14602,Site 15,,2/22/17,Ple,Plecoptera,31,Chloroperlidae,1,P,1,11
2151,315,6/8/10,,Site 15,,8/4/11,Ple,Plecoptera,31,Chloroperlidae,1,P,4,11
681,141,6/12/04,04sdc15-a,Site 15,,2/27/07,Ple,Plecoptera,31,Chloroperlidae,1,P,9,8
657,120,6/12/02,02sdc15-3,Site 15,,11/11/05,Ple,Plecoptera,31,Chloroperlidae,1,P,1,6
673,205,10/17/03,,Site 15,,7/8/08,Ple,Plecoptera,31,Chloroperlidae,1,P,4,8
1782,280,10/9/08,,Site 15,,3/26/10,Ple,Plecoptera,31,Chloroperlidae,1,P,19,
728,168,6/18/05,,Site 15,,6/24/08,Ple,Plecoptera,31,Chloroperlidae,1,P,1,8
1691,256,6/19/08,,Site 15,,8/25/09,Ple,Plecoptera,31,Chloroperlidae,1,P,1,8
917,180,10/8/05,,Site 15,,6/24/08,Ple,Plecoptera,31,Chloroperlidae,1,P,6,8
1327,219,10/14/06,,Site 15,,9/26/08,Ple,Plecoptera,31,Chloroperlidae,1,P,47,
1183,193,6/16/06,,Site 15,,6/24/08,Ple,Plecoptera,31,Chloroperlidae,1,P,2,8
1507,244,10/11/07,,Site 15,,2/12/09,Ple,Plecoptera,31,Chloroperlidae,1,P,22,8
2001,464,10/8/09,,Site 15,,11/27/17,Ple,Plecoptera,31,Chloroperlidae,1,P,26,11
3092,415,10/13/14,141282,Site 15,,5/25/17,Ple,Plecoptera,31,Chloroperlidae,1,P,12,11
2198,435,10/12/10,,Site 15,,11/2/17,Ple,Plecoptera,31,Chloroperlidae,1,P,44,11
2617,485,10/11/12,12540,Site 15,,12/4/17,Ple,Plecoptera,31,Chloroperlidae,1,P,14,11
2847,472,10/9/13,13969,Site 15,,11/27/17,Ple,Plecoptera,31,Chloroperlidae,1,P,17,11
2542,451,6/12/12,12218,Site 15,,11/17/17,Ple,Plecoptera,31,Chloroperlidae,1,P,9,11
2542,451,6/12/12,12218,Site 15,,11/17/17,Ple,Plecoptera,32,Leuctridae,0,SH,1,11
681,141,6/12/04,04sdc15-a,Site 15,,2/27/07,Ple,Plecoptera,33,Nemouridae,2,SH,2,8
657,119,6/12/02,02sdc15-2,Site 15,,11/11/05,Ple,Plecoptera,33,Nemouridae,2,SH,1,6
657,118,6/12/02,02sdc15-1,Site 15,,11/11/05,Ple,Plecoptera,33,Nemouridae,2,SH,4,6
2151,315,6/8/10,,Site 15,,8/4/11,Ple,Plecoptera,33,Nemouridae,2,SH,5,11
2322,380,6/14/11,,Site 15,,2/13/13,Ple,Plecoptera,33,Nemouridae,2,SH,5,11
1691,256,6/19/08,,Site 15,,8/25/09,Ple,Plecoptera,33,Nemouridae,2,SH,2,8
1183,193,6/16/06,,Site 15,,6/24/08,Ple,Plecoptera,33,Nemouridae,2,SH,2,8
1956,298,6/18/09,,Site 15,,9/8/10,Ple,Plecoptera,33,Nemouridae,2,SH,11,11
2542,451,6/12/12,12218,Site 15,,11/17/17,Ple,Plecoptera,33,Nemouridae,2,SH,4,11
2198,435,10/12/10,,Site 15,,11/2/17,Ple,Plecoptera,33,Nemouridae,2,SH,1,11
657,119,6/12/02,02sdc15-2,Site 15,,11/11/05,Ple,Plecoptera,35,Perlidae,1,P,6,6
669,350,6/24/03,,Site 15,,1/29/13,Ple,Plecoptera,35,Perlidae,1,P,33,8
3022,397,6/16/14,14602,Site 15,,2/22/17,Ple,Plecoptera,35,Perlidae,1,P,12,11
2391,366,10/18/11,,Site 15,,2/6/13,Ple,Plecoptera,35,Perlidae,1,P,2,11
2151,315,6/8/10,,Site 15,,8/4/11,Ple,Plecoptera,35,Perlidae,1,P,32,11
2322,380,6/14/11,,Site 15,,2/13/13,Ple,Plecoptera,35,Perlidae,1,P,30,11
661,126,10/5/02,02fdc15-a,Site 15,,11/11/05,Ple,Plecoptera,35,Perlidae,1,P,12,18
685,152,10/16/04,04fdc15-a,Site 15,,3/8/07,Ple,Plecoptera,35,Perlidae,1,P,11,8
657,118,6/12/02,02sdc15-1,Site 15,,11/11/05,Ple,Plecoptera,35,Perlidae,1,P,7,6
681,141,6/12/04,04sdc15-a,Site 15,,2/27/07,Ple,Plecoptera,35,Perlidae,1,P,25,8
657,120,6/12/02,02sdc15-3,Site 15,,11/11/05,Ple,Plecoptera,35,Perlidae,1,P,5,6
728,168,6/18/05,,Site 15,,6/24/08,Ple,Plecoptera,35,Perlidae,1,P,22,8
1425,273,6/14/07,,Site 15,,3/26/10,Ple,Plecoptera,35,Perlidae,1,P,33,
1507,244,10/11/07,,Site 15,,2/12/09,Ple,Plecoptera,35,Perlidae,1,P,12,8
673,205,10/17/03,,Site 15,,7/8/08,Ple,Plecoptera,35,Perlidae,1,P,6,8
1183,193,6/16/06,,Site 15,,6/24/08,Ple,Plecoptera,35,Perlidae,1,P,51,8
1956,298,6/18/09,,Site 15,,9/8/10,Ple,Plecoptera,35,Perlidae,1,P,13,11
1327,219,10/14/06,,Site 15,,9/26/08,Ple,Plecoptera,35,Perlidae,1,P,20,
1782,280,10/9/08,,Site 15,,3/26/10,Ple,Plecoptera,35,Perlidae,1,P,19,
917,180,10/8/05,,Site 15,,6/24/08,Ple,Plecoptera,35,Perlidae,1,P,19,8
1691,256,6/19/08,,Site 15,,8/25/09,Ple,Plecoptera,35,Perlidae,1,P,15,8
649,85,10/13/01,01fdc15-1,Site 15,,11/10/05,Ple,Plecoptera,35,Perlidae,1,P,2,6
2617,485,10/11/12,12540,Site 15,,12/4/17,Ple,Plecoptera,35,Perlidae,1,P,7,11
649,87,10/13/01,01fdc15-3,Site 15,,11/10/05,Ple,Plecoptera,35,Perlidae,1,P,2,6
2198,435,10/12/10,,Site 15,,11/2/17,Ple,Plecoptera,35,Perlidae,1,P,13,11
2847,472,10/9/13,13969,Site 15,,11/27/17,Ple,Plecoptera,35,Perlidae,1,P,4,11
2542,451,6/12/12,12218,Site 15,,11/17/17,Ple,Plecoptera,35,Perlidae,1,P,29,11
2001,464,10/8/09,,Site 15,,11/27/17,Ple,Plecoptera,35,Perlidae,1,P,10,11
685,152,10/16/04,04fdc15-a,Site 15,,3/8/07,Ple,Plecoptera,36,Perlodidae,2,P,1,8
2322,380,6/14/11,,Site 15,,2/13/13,Ple,Plecoptera,36,Perlodidae,2,P,1,11
2847,472,10/9/13,13969,Site 15,,11/27/17,Ple,Plecoptera,39,Unknown,,,1,11
657,120,6/12/02,02sdc15-3,Site 15,,11/11/05,Tri,Trichoptera,42,Brachycentridae,3,CG,1,6
661,126,10/5/02,02fdc15-a,Site 15,,11/11/05,Tri,Trichoptera,42,Brachycentridae,3,CG,1,18
681,141,6/12/04,04sdc15-a,Site 15,,2/27/07,Tri,Trichoptera,42,Brachycentridae,3,CG,2,8
685,152,10/16/04,04fdc15-a,Site 15,,3/8/07,Tri,Trichoptera,42,Brachycentridae,3,CG,3,8
669,350,6/24/03,,Site 15,,1/29/13,Tri,Trichoptera,42,Brachycentridae,3,CG,1,8
1425,273,6/14/07,,Site 15,,3/26/10,Tri,Trichoptera,42,Brachycentridae,3,CG,4,
1507,244,10/11/07,,Site 15,,2/12/09,Tri,Trichoptera,42,Brachycentridae,3,CG,1,8
728,168,6/18/05,,Site 15,,6/24/08,Tri,Trichoptera,42,Brachycentridae,3,CG,2,8
1327,219,10/14/06,,Site 15,,9/26/08,Tri,Trichoptera,42,Brachycentridae,3,CG,4,
673,205,10/17/03,,Site 15,,7/8/08,Tri,Trichoptera,42,Brachycentridae,3,CG,3,8
